Song Name,Spotify Link,Album Art Link
inbamae pongumae a.m.rajah,https://open.spotify.com/track/5UJfsHLWNQuV5GZ1rRSQys,https://i.scdn.co/image/ab67616d0000b273f7544a6b10944d9581ffaa69
enna vendum t.m.soundararajan,https://open.spotify.com/track/6VEW3esUdXlXnxANKJt3Ug,https://i.scdn.co/image/ab67616d0000b273f026bbe95b86412bdcc532cd
cowboy jackie mariakoterbska,https://open.spotify.com/track/1KGsj1WUjXT3BjMgzJkaxi,https://i.scdn.co/image/ab67616d0000b273619682e6a9cf7e7a1ca9783f
"rose, rose, i love you frankielaine",https://open.spotify.com/track/0CLeeKSZqkgeoVze6W5Iyk,https://i.scdn.co/image/ab67616d0000b273e193efeea55d100fad133fce
talk to me something bobbydarin,https://open.spotify.com/track/3KzgdYUlqV6TOG7JCmx2Wg,https://i.scdn.co/image/ab67616d0000b273e774643594281699bde1e4ed
there goes my baby rickynelson,https://open.spotify.com/track/5O4K1T5yfEpdRjGknFm9Rn,https://i.scdn.co/image/ab67616d0000b273ddea09d25600995a84a26e78
"oh, so many years theeverlybrothers",https://open.spotify.com/track/7dblNGnRXEBrVJunazs2U5,https://i.scdn.co/image/ab67616d0000b273e9a522d43a304d4d433ff251
when i am with you johnnymathis,https://open.spotify.com/track/1w5GA7fWs5i2vCR77oYdnR,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8
i'll walk alone rickynelson,https://open.spotify.com/track/4hoA0Q6ldxcKZuKc4bV7o7,https://i.scdn.co/image/ab67616d0000b27316bc81742eb085ac7b5caeaa
down the line rickynelson,https://open.spotify.com/track/2k5vDMPSvez5B1NJEV0Xo8,https://i.scdn.co/image/ab67616d0000b273ddea09d25600995a84a26e78
yours billyvaughn,https://open.spotify.com/track/71E9vkJDm2rE7LiG0QNcSi,https://i.scdn.co/image/ab67616d0000b273dd335995cb745deb21abb0eb
all dressed up with a broken heart jerryvale,https://open.spotify.com/track/5BCwg4Wq7nHHOYzyuwx1HH,https://i.scdn.co/image/ab67616d0000b273a5758603fe7bb84d07bf4299
changing all those changes buddyholly,https://open.spotify.com/track/682DPaHWvxfYkMAZ5GG509,https://i.scdn.co/image/ab67616d0000b273e5d8ff703e4863cf7e827ba4
no love (but your love) johnnymathis,https://open.spotify.com/track/2Ms6bWcBEFY5dUMpJzKice,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8
pretty betty bobbydarin,https://open.spotify.com/track/4bEz29i6GYPLyjFioVovuV,https://i.scdn.co/image/ab67616d0000b273e122d21b6026da241cd33997
well...all right buddyholly,https://open.spotify.com/track/2OWhRU9coyPnfXM5A1rxgl,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416
"wonderful, wonderful johnnymathis",https://open.spotify.com/track/5pzGLCul83QtjbO45HVhYT,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8
i'm gonna love you too buddyholly,https://open.spotify.com/track/0YB7qJ2NqEmtE3FNeyZBO2,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416
sleigh ride johnnymathis,https://open.spotify.com/track/6XAdcAseYtijN0QUnQFsH2,https://i.scdn.co/image/ab67616d0000b273c233ef0dd00596da38625eb0
the twelfth of never johnnymathis,https://open.spotify.com/track/5aevDTsCqNLvxBMunqRRMN,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8
to be loved jackiewilson,https://open.spotify.com/track/0CAzT38ct3vgDW3p6yIzUe,https://i.scdn.co/image/ab67616d0000b2738cc2718c11345833920086b2
when sunny gets blue johnnymathis,https://open.spotify.com/track/7cZ4ivkItJ8a9sv7v8vy5P,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8
words of love buddyholly,https://open.spotify.com/track/3U9Kkv90QElks0pzIgfAxw,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416
poor little fool rickynelson,https://open.spotify.com/track/5ayybTSXNwcarDtxQKqvWX,https://i.scdn.co/image/ab67616d0000b273ddea09d25600995a84a26e78
high noon frankielaine,https://open.spotify.com/track/0ns2AQy1XC8xBYebbVho3I,https://i.scdn.co/image/ab67616d0000b273e193efeea55d100fad133fce
"blue days, black nights buddyholly",https://open.spotify.com/track/6EhXQXTEPplSTzJpY1sGOg,https://i.scdn.co/image/ab67616d0000b273085751ccca901e9bbc25a816
take your time buddyholly,https://open.spotify.com/track/6OzuS08PrSonUXkwESgvjO,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416
winter wonderland johnnymathis,https://open.spotify.com/track/3ibVEldT1PpMel0V08UtmQ,https://i.scdn.co/image/ab67616d0000b273cd1eea23b82eb2dba67aecf1
little baby buddyholly,https://open.spotify.com/track/6q5LUrvxvPbdKBOCYJxi0v,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416
valley of tears buddyholly,https://open.spotify.com/track/4ucLLrBj1s38zwSb9QtAyO,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416
diana frankielymon,https://open.spotify.com/track/05l1lzf4SSeeKWx9l36f7h,https://i.scdn.co/image/ab67616d0000b2730076fcb57054fb6efad0f869
long time gone theeverlybrothers,https://open.spotify.com/track/7EpzXMUqH6YwlCR2zZUqte,https://i.scdn.co/image/ab67616d0000b2739ec63b832a4799ce571d9d80
roving gambler theeverlybrothers,https://open.spotify.com/track/40q4j9MEU1UnVQeADk55fK,https://i.scdn.co/image/ab67616d0000b2739ec63b832a4799ce571d9d80
listen to me buddyholly,https://open.spotify.com/track/55MQjjSe2T9QZQuBn7cojT,https://i.scdn.co/image/ab67616d0000b27358816b5b546bdc2c0e7f6416
you are my one desire buddyholly,https://open.spotify.com/track/4Ypc4CISFdkHHbOrrKQtrn,https://i.scdn.co/image/ab67616d0000b273345536847e60f622ee0eae96
love me buddyholly,https://open.spotify.com/track/2HGYFMFTKJvQ9jExhQLvaH,https://i.scdn.co/image/ab67616d0000b273085751ccca901e9bbc25a816
love letters perrycomo,https://open.spotify.com/track/2A6RNzffjX8ZHgwk7mhBFZ,https://i.scdn.co/image/ab67616d0000b27382f94891ef82c7f3d218d743
drifting away from you thedrifters,https://open.spotify.com/track/391TUcoPonqYykPkSZ5Z9U,https://i.scdn.co/image/ab67616d0000b27393e3fc20b2818c4ab7d5dc29
moonlight bay thedrifters,https://open.spotify.com/track/3CH8M5lB931faZDzjCTfVW,https://i.scdn.co/image/ab67616d0000b27393e3fc20b2818c4ab7d5dc29
i'll take you home again kathleen theplatters,https://open.spotify.com/track/5YLnfy7R2kueN0BRPkjiEG,https://i.scdn.co/image/ab67616d0000b2737fd00f79db3d1ff67255a585
my serenade theplatters,https://open.spotify.com/track/1UqGFRXCNS5ZY6kdqjvsWV,https://i.scdn.co/image/ab67616d0000b2738fe1c4818c6f397ed3056739
sleepy time gal theplatters,https://open.spotify.com/track/0zOIdjjoIAlgECa2gdUO7V,https://i.scdn.co/image/ab67616d0000b2738fe1c4818c6f397ed3056739
try a little tenderness theplatters,https://open.spotify.com/track/0S8ibKBl3tjRmYbZhGHNhG,https://i.scdn.co/image/ab67616d0000b273e5a3d1258466fac94bfd755f
"god rest ye merry, gentlemen mantovani",https://open.spotify.com/track/3IIwn0glBteEokEDzvgn9V,https://i.scdn.co/image/ab67616d0000b273d9e70dd6c8d7e1bcc1181daf
all of me jerryvale,https://open.spotify.com/track/1HUXQNpf2FPSXpxDtHFwyT,https://i.scdn.co/image/ab67616d0000b273fb98d9683e6665851a9a9493
that old feeling theplatters,https://open.spotify.com/track/0S8ibKBl3tjRmYbZhGHNhG,https://i.scdn.co/image/ab67616d0000b273e5a3d1258466fac94bfd755f
for the first time theplatters,https://open.spotify.com/track/3e6OHq3LU5X3tu7Ncwf0Ut,https://i.scdn.co/image/ab67616d0000b2738fe1c4818c6f397ed3056739
believe what you say rickynelson,https://open.spotify.com/track/2Cr8d39cOPBWzmVKwcjmmP,https://i.scdn.co/image/ab67616d0000b2731643ddadb5ae034cdab6ea90
my bucket's got a hole in it rickynelson,https://open.spotify.com/track/6SntDyLZtmGZylgEXlJy6T,https://i.scdn.co/image/ab67616d0000b2732195d0fe53c63e96b0f31654
jealousy (jalousie) frankielaine,https://open.spotify.com/track/3Qug9tLDKYTMijDfgQYoBa,https://i.scdn.co/image/ab67616d0000b273e193efeea55d100fad133fce
it's raining outside theplatters,https://open.spotify.com/track/6K6Ap90AcwpXarhxR5IK9V,https://i.scdn.co/image/ab67616d0000b2738fe1c4818c6f397ed3056739
good night irene jerryleelewis,https://open.spotify.com/track/70uBQNPGrjgfvwYhkWZksR,https://i.scdn.co/image/ab67616d0000b2737582c2f970a013b35c93672a
blue christmas johnnymathis,https://open.spotify.com/track/5bh3LJU6Jd0L5qhgSM1sTx,https://i.scdn.co/image/ab67616d0000b273c233ef0dd00596da38625eb0
whispering wind theplatters,https://open.spotify.com/track/1QO6GvtW9gIWQQsI7Mzoty,https://i.scdn.co/image/ab67616d0000b2738fe1c4818c6f397ed3056739
as long as i live jackiewilson,https://open.spotify.com/track/00WvmRXTkPBZNhhRK3xfdy,https://i.scdn.co/image/ab67616d0000b273f1d02a6cec967f8b6b78f76e
right now! jackiewilson,https://open.spotify.com/track/5qyq1H5OPMlfuvZQ1wQNo7,https://i.scdn.co/image/ab67616d0000b273e7ba7ec8dbf10a6db596cfe7
granada frankielaine,https://open.spotify.com/track/3f7iZ2FWBDmA1L70ExPB8c,https://i.scdn.co/image/ab67616d0000b2738029002aefb7f5f96b7e41fa
your cheatin' heart frankielaine,https://open.spotify.com/track/6tF85MMCHVFLtJ24hlCLyx,https://i.scdn.co/image/ab67616d0000b273e193efeea55d100fad133fce
but not like you theplatters,https://open.spotify.com/track/0S8ibKBl3tjRmYbZhGHNhG,https://i.scdn.co/image/ab67616d0000b273e5a3d1258466fac94bfd755f
danny boy jackiewilson,https://open.spotify.com/track/2Jy7WpTqsa8yJtrdvfse0o,https://i.scdn.co/image/ab67616d0000b27338266f9d67ff7283d886918b
that's my desire frankielaine,https://open.spotify.com/track/0mnRo6s9PN7l1FjZgLH7U8,https://i.scdn.co/image/ab67616d0000b273712d2246d62fab165e41ea58
don't leave me rickynelson,https://open.spotify.com/track/7L4CAxPWwoAyrWTswtgSXw,https://i.scdn.co/image/ab67616d0000b273ddea09d25600995a84a26e78
"promises, promises jerryvale",https://open.spotify.com/track/5suRrn5N4HNeRXOpBTdmZt,https://i.scdn.co/image/ab67616d0000b2732c5dab918b2349ab0baeb015
moonglow jerryvale,https://open.spotify.com/track/7w3okgXdwWseMUGlUVn7ZT,https://i.scdn.co/image/ab67616d0000b273bc8e5a7dff01549ac7816454
i belong to you neilsedaka,https://open.spotify.com/track/2ozTcQyZQmm9tSmc4VZfwU,https://i.scdn.co/image/ab67616d0000b2732aeac9062e6df333ffece887
crying my heart out for you neilsedaka,https://open.spotify.com/track/2ozTcQyZQmm9tSmc4VZfwU,https://i.scdn.co/image/ab67616d0000b2732aeac9062e6df333ffece887
moon of gold neilsedaka,https://open.spotify.com/track/2ozTcQyZQmm9tSmc4VZfwU,https://i.scdn.co/image/ab67616d0000b2732aeac9062e6df333ffece887
i waited too long neilsedaka,https://open.spotify.com/track/1RORANxV7Ab48pPq2GRMgv,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d
forty winks away neilsedaka,https://open.spotify.com/track/2ozTcQyZQmm9tSmc4VZfwU,https://i.scdn.co/image/ab67616d0000b2732aeac9062e6df333ffece887
no vacancy neilsedaka,https://open.spotify.com/track/3pVs5Zehts89WLyBPiYfxG,https://i.scdn.co/image/ab67616d0000b2732aeac9062e6df333ffece887
blood from a stone rickynelson,https://open.spotify.com/track/0SsYlkXxZ5vkWOTsKxMfMz,https://i.scdn.co/image/ab67616d0000b2731643ddadb5ae034cdab6ea90
going home to mary lou neilsedaka,https://open.spotify.com/track/5zvOXJrzzUlvXwyuwZ0toZ,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d
i'm walkin' cliffrichard&theshadows,https://open.spotify.com/track/7uh4n1oxt2ewgi5Ly8ZHyW,https://i.scdn.co/image/ab67616d0000b27333157a4813ddc16a98a4cd77
i've got you under my skin shirleybassey,https://open.spotify.com/track/4y7Kt0lAiLVnCuA388771O,https://i.scdn.co/image/ab67616d0000b2732e3208186c9a298f476a27db
walk with me neilsedaka,https://open.spotify.com/track/5oKGh0XZj3THUy5WfBSyyF,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d
the same old fool neilsedaka,https://open.spotify.com/track/2ozTcQyZQmm9tSmc4VZfwU,https://i.scdn.co/image/ab67616d0000b2737d9057ae7e380fca1f2b01db
love is all jackiewilson,https://open.spotify.com/track/4TBBPZks71c60whhq0PgdP,https://i.scdn.co/image/ab67616d0000b273e7ba7ec8dbf10a6db596cfe7
shiva shankari shivananda ghantasala,https://open.spotify.com/track/6v6fiXR9ttrgFPMnFt0mqm,https://i.scdn.co/image/ab67616d0000b273bf79faea02440cdc50bb25b5
i wish your picture was you lloydprice,https://open.spotify.com/track/6AiuIqCwz3sQbC8h7wIsc2,https://i.scdn.co/image/ab67616d0000b273ea1cc21f7c41d64bfc9882d0
stairway to the sea (scalinatella) johnnymathis,https://open.spotify.com/track/4uxsv9PjV3Yeyn51RdWvGJ,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64
embraceable you johnnymathis,https://open.spotify.com/track/4pmtGfdrkfftP5kOnbYuXE,https://i.scdn.co/image/ab67616d0000b27339e901c10297821cc817e4a8
let's love johnnymathis,https://open.spotify.com/track/2Pt84VgBfQD85fMwsDVCx3,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64
oceano tonydallara,https://open.spotify.com/track/22Avx4fZ3BKRSS9EnPD1F2,https://i.scdn.co/image/ab67616d0000b27356b1432eb2d8de7391073328
let it snow! let it snow! let it snow! iraironstrings,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts,https://i.scdn.co/image/ab67616d0000b273df1066335619efa75889bcfc
back in your own back yard brendalee,https://open.spotify.com/track/7hZ5vjaWl6KxvTXo1aMorp,https://i.scdn.co/image/ab67616d0000b2739dbddcf6d4c96347bb36c810
you better go now johnnymathis,https://open.spotify.com/track/4rU4MBuib0JgSs7ZtmQ58d,https://i.scdn.co/image/ab67616d0000b27305bf5376af29f16221fa76b2
i'm just a boy in love johnnymathis,https://open.spotify.com/track/4uxsv9PjV3Yeyn51RdWvGJ,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64
secret love johnnymathis,https://open.spotify.com/track/4lFXv6eBek6kEiGYzh2mH2,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8
where are you? johnnymathis,https://open.spotify.com/track/4lFXv6eBek6kEiGYzh2mH2,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64
faithfully johnnymathis,https://open.spotify.com/track/4uxsv9PjV3Yeyn51RdWvGJ,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64
have yourself a merry little christmas conniefrancis,https://open.spotify.com/track/2FPfeYlrbSBR8PwCU0zaqq,https://i.scdn.co/image/ab67616d0000b27394fd2e614d0862bdd2592594
i'll be home for christmas conniefrancis,https://open.spotify.com/track/1k6ICFKjndhdijL3egOwWC,https://i.scdn.co/image/ab67616d0000b273e3d3798a252b4319d5cfeca2
"touch me, lord jesus lavernbaker",https://open.spotify.com/track/6mixzelbpzfYfQzev93TmH,https://i.scdn.co/image/ab67616d0000b273859a6f62db5125234dbd9cc4
happiness jackiewilson,https://open.spotify.com/track/0PywzrV955BnXDC8FHAf0n,https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2
"only you, only me jackiewilson",https://open.spotify.com/track/0S8ibKBl3tjRmYbZhGHNhG,https://i.scdn.co/image/ab67616d0000b273e5a3d1258466fac94bfd755f
it's all a part of love jackiewilson,https://open.spotify.com/track/4JpazKcfOhbwqZrsYhzHee,https://i.scdn.co/image/ab67616d0000b2738cc2718c11345833920086b2
superman thebrothersfour,https://open.spotify.com/track/1nl7buAboLrlKlJil0Ny7u,https://i.scdn.co/image/ab67616d0000b27320b927e69440cecf6eb8835c
the damsel's lament (i never will marry) thebrothersfour,https://open.spotify.com/track/6hiZ4ITRcbEjZ0JyGmyx5t,https://i.scdn.co/image/ab67616d0000b27320b927e69440cecf6eb8835c
i'll be easy to find johnnymathis,https://open.spotify.com/track/3VPDqIQZX24eNTHM4oidK8,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64
prisoner of love theplatters,https://open.spotify.com/track/44i1lqENyhAqAi9IDJI0j4,https://i.scdn.co/image/ab67616d0000b2731946f4ef9260e9656376d020
if i didn't care theplatters,https://open.spotify.com/track/0hUrQ65aXYHm2zEAlBVI6F,https://i.scdn.co/image/ab67616d0000b2731946f4ef9260e9656376d020
as time goes by theflamingos,https://open.spotify.com/track/4CluYqygFAd3OK9audWRRP,https://i.scdn.co/image/ab67616d0000b2731ba2d22b62756c8c2d579c14
when i fall in love johnnymathis,https://open.spotify.com/track/4IvgU9uF50YnVDaKU5WkSn,https://i.scdn.co/image/ab67616d0000b27339e901c10297821cc817e4a8
i'll never smile again theplatters,https://open.spotify.com/track/3q5sp47cS6OAebFsystUB7,https://i.scdn.co/image/ab67616d0000b2731946f4ef9260e9656376d020
mama conniefrancis,https://open.spotify.com/track/5htJrzx9BOWrWWuTFRbehY,https://i.scdn.co/image/ab67616d0000b2733a35f83805179de1b866bac9
rockin' all night ritchievalens,https://open.spotify.com/track/29fYdYrLsmhvnz7krXGCBf,https://i.scdn.co/image/ab67616d0000b273b19fba02a52f376ed16cf40f
i got the blues dion&thebelmonts,https://open.spotify.com/track/5wLM6BI0Ik1nUgwj4eQ9yj,https://i.scdn.co/image/ab67616d0000b2737a609132064a415169a915cc
through a long and sleepless night bobbydarin,https://open.spotify.com/track/5uqqN7z9UNZ5jEzHHbKFN6,https://i.scdn.co/image/ab67616d0000b273e774643594281699bde1e4ed
sweeter than you rickynelson,https://open.spotify.com/track/2W4YmBtJn5bfj4bmULW8VJ,https://i.scdn.co/image/ab67616d0000b273ad3ae77d559d501f76d9d936
no one knows dion&thebelmonts,https://open.spotify.com/track/6CZ6IeSfdqFPDk4uQn2Qlc,https://i.scdn.co/image/ab67616d0000b2737a609132064a415169a915cc
turn! turn! turn! (to everything there is a season) thebyrds,https://open.spotify.com/track/5qBqBdfTEIWJwAS0Jm2F5R,https://i.scdn.co/image/ab67616d0000b2738ebc5d5d4fcf960b083af081
mrs. robinson simon&garfunkel,https://open.spotify.com/track/0iOZM63lendWRTTeKhZBSC,https://i.scdn.co/image/ab67616d0000b273d8fb5b4308dc27f210064ef4
yellow bird thebrothersfour,https://open.spotify.com/track/7mjod55hdtXixR7vRFrqF1,https://i.scdn.co/image/ab67616d0000b27320b927e69440cecf6eb8835c
stay beside me ritchievalens,https://open.spotify.com/track/7zoSpb1iJ0C39KFgwt9dT2,https://i.scdn.co/image/ab67616d0000b273b19fba02a52f376ed16cf40f
just you dion&thebelmonts,https://open.spotify.com/track/5ycuTJ2J8naMK23s9e9xXE,https://i.scdn.co/image/ab67616d0000b2737a609132064a415169a915cc
you mean everything to me neilsedaka,https://open.spotify.com/track/18YPNs20cBfgqkY8YCJlOH,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d
lonely teardrops jackiewilson,https://open.spotify.com/track/6TYR3IVgIwDK6ydc2EPEQq,https://i.scdn.co/image/ab67616d0000b2738dc547bd19cc9f357f26a086
oh! carol neilsedaka,https://open.spotify.com/track/5zvOXJrzzUlvXwyuwZ0toZ,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d
lonesome town rickynelson,https://open.spotify.com/track/0SsYlkXxZ5vkWOTsKxMfMz,https://i.scdn.co/image/ab67616d0000b2731643ddadb5ae034cdab6ea90
blueberry hill fatsdomino,https://open.spotify.com/track/06PdA0DLgF4BfAeUNZAbFG,https://i.scdn.co/image/ab67616d0000b27374e3823e9643fabc830851dd
ain't that a shame fatsdomino,https://open.spotify.com/track/4ZfQwNx3FlCN07cnUvekh3,https://i.scdn.co/image/ab67616d0000b27374e3823e9643fabc830851dd
smoke gets in your eyes theplatters,https://open.spotify.com/track/2vSxjnyrWrtxyfzO47EX6q,https://i.scdn.co/image/ab67616d0000b2731946f4ef9260e9656376d020
a teenager in love dion&thebelmonts,https://open.spotify.com/track/0QGwOFQChzflLAmPq5NwKo,https://i.scdn.co/image/ab67616d0000b2737a609132064a415169a915cc
we belong together ritchievalens,https://open.spotify.com/track/7caj6X6NMX3tlhWnu1du6V,https://i.scdn.co/image/ab67616d0000b2737723fdc89d8e25e65aa6730d
paddiwack song ritchievalens,https://open.spotify.com/track/4zQ98OJVnyOkrxQHO2dHZ0,https://i.scdn.co/image/ab67616d0000b273b19fba02a52f376ed16cf40f
boulevard of broken dreams esquivel!,https://open.spotify.com/track/2DvEhrbSXIzCxNW2cDI2yt,https://i.scdn.co/image/ab67616d0000b273a01605647a68e9b01c6ba0a0
it's late rickynelson,https://open.spotify.com/track/5fWoxLPLPaJUy3Iostzl1C,https://i.scdn.co/image/ab67616d0000b2731643ddadb5ae034cdab6ea90
i'll remember april bobbydarin,https://open.spotify.com/track/15MKQ6uU9E4vyyzpXCAoXo,https://i.scdn.co/image/ab67616d0000b273e774643594281699bde1e4ed
my darling is gone ritchievalens,https://open.spotify.com/track/2QjIEZJDtWVUx1X0dpjuJu,https://i.scdn.co/image/ab67616d0000b273b19fba02a52f376ed16cf40f
"music, maestro, please! theflamingos",https://open.spotify.com/track/0zAq4JmAHtPIxDi4WwBwig,https://i.scdn.co/image/ab67616d0000b2731ba2d22b62756c8c2d579c14
fool fool fool theclovers,https://open.spotify.com/track/2JUy9z8u8rxddAEGCAzpec,https://i.scdn.co/image/ab67616d0000b27338fd8928ce7152aa5976b046
all about you theclovers,https://open.spotify.com/track/36GUdCwLsfygIpywXmrxO9,https://i.scdn.co/image/ab67616d0000b27338fd8928ce7152aa5976b046
the marching saints harrybelafonte,https://open.spotify.com/track/4fHDlIntTsRGSyTg5UYZYC,https://i.scdn.co/image/ab67616d0000b273d46dec4689741b1400c3df95
i must be dreaming neilsedaka,https://open.spotify.com/track/2oXkbroUstVBxhRi1pj5M6,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d
one minute to one rickynelson,https://open.spotify.com/track/0SsYlkXxZ5vkWOTsKxMfMz,https://i.scdn.co/image/ab67616d0000b273ad3ae77d559d501f76d9d936
you alone conniefrancis,https://open.spotify.com/track/3nUrhP3KuK4R1qdxRk2Kgo,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f
love in bloom theplatters,https://open.spotify.com/track/4NoTo23ogJSgpqRDjiVVoJ,https://i.scdn.co/image/ab67616d0000b2731946f4ef9260e9656376d020
all i need is you neilsedaka,https://open.spotify.com/track/2ozTcQyZQmm9tSmc4VZfwU,https://i.scdn.co/image/ab67616d0000b273f125bdff8c9239fea4ca1c5c
tonight johnnymathis,https://open.spotify.com/track/4uxsv9PjV3Yeyn51RdWvGJ,https://i.scdn.co/image/ab67616d0000b273a7ff25855e1f5a865abf2fa8
call me johnnymathis,https://open.spotify.com/track/4lFXv6eBek6kEiGYzh2mH2,https://i.scdn.co/image/ab67616d0000b27372ddee406b1d5f70de813c64
run samson run neilsedaka,https://open.spotify.com/track/5X4pFWI17shZv5hXHHtkxx,https://i.scdn.co/image/ab67616d0000b2733843b432892fdff0ffd2c96d
half breed rickynelson,https://open.spotify.com/track/23jaOlnV7vHmly51DPBr35,https://i.scdn.co/image/ab67616d0000b273517f6c519515c9774a0f61a3
i have but one heart conniefrancis,https://open.spotify.com/track/3nUrhP3KuK4R1qdxRk2Kgo,https://i.scdn.co/image/ab67616d0000b273c9a04e077308f223269e240f
baby face brendalee,https://open.spotify.com/track/6iBN9abT2OedHuwktGh1z7,https://i.scdn.co/image/ab67616d0000b27329208f26c14835834a8fc31f
